"","V1","V2","V3","filter"
"6526",-0.0452542,0.847281,0.325281,1.1273078
"6527",-0.0251768,0.86307,0.289469,1.1273622
"6528",-0.0456389,0.848463,0.32467,1.1274941
"6529",0.040255,0.796063,0.291268,1.127586
"6530",-0.040875,0.846013,0.32272,1.127858
"6531",-0.0433524,0.837609,0.333651,1.1279076
"6532",-0.0453524,0.849071,0.324275,1.1279936
"6533",-0.0449099,0.847182,0.325823,1.1280951
"6534",-0.0397404,0.838337,0.329504,1.1281006
"6535",-0.0441343,0.83974,0.332535,1.1281407
"6536",-0.045438,0.848685,0.324926,1.128173
"6537",-0.040449,0.845968,0.322732,1.128251
"6538",-0.0393415,0.838476,0.329354,1.1284885
"6539",-0.0125856,0.76433,0.376746,1.1284904
"6540",-0.0194949,0.862288,0.285773,1.1285661
"6541",-0.0440563,0.840101,0.33253,1.1285747
"6542",-0.0367462,0.784362,0.381302,1.1289178
"6543",-0.0436206,0.839111,0.333506,1.1289964
"6544",-0.0438034,0.840313,0.332492,1.1290016
"6545",-0.0440118,0.839395,0.333635,1.1290182
"6546",-0.0323376,0.778069,0.383554,1.1292854
"6547",-0.0438724,0.847175,0.32615,1.1294526
"6548",-0.0304191,0.86375,0.296183,1.1295139
"6549",0.0342806,0.761936,0.333357,1.1295736
"6550",-0.0428517,0.840281,0.332243,1.1296723
"6551",-0.0422338,0.803153,0.369009,1.1299282
"6552",0.0367524,0.832611,0.260636,1.1299994
"6553",-0.04009,0.792201,0.377974,1.130085
"6554",-0.0392872,0.857661,0.311792,1.1301658
"6555",-0.0187326,0.863682,0.285363,1.1303124
"6556",0.0280094,0.843835,0.25896,1.1308044
"6557",0.042888,0.811271,0.276759,1.130918
"6558",0.00285683,0.86309,0.265099,1.13104583
"6559",0.0151726,0.856338,0.259712,1.1312226
"6560",-0.0428416,0.82653,0.347582,1.1312704
"6561",0.0203494,0.754429,0.356868,1.1316464
"6562",-0.00705994,0.763133,0.375742,1.13181506
"6563",-0.0180482,0.865751,0.284552,1.1322548
"6564",-0.0102144,0.869437,0.273478,1.1327006
"6565",0.0064571,0.759856,0.366974,1.1332871
"6566",0.0220737,0.848252,0.263089,1.1334147
"6567",-0.0411297,0.856675,0.318204,1.1337493
"6568",-0.0254068,0.865388,0.29382,1.1338012
"6569",-0.0201261,0.864495,0.289781,1.1341499
"6570",0.0212791,0.850144,0.262753,1.1341761
"6571",-0.0427177,0.855914,0.32102,1.1342163
"6572",-0.0447445,0.852268,0.326842,1.1343655
"6573",0.0389989,0.831674,0.263748,1.1344209
"6574",-0.0447137,0.85261,0.326572,1.1344683
"6575",-0.0436943,0.854899,0.323501,1.1347057
"6576",0.0419955,0.79792,0.294834,1.1347495
"6577",-0.0444895,0.851839,0.327484,1.1348335
"6578",-0.0444,0.852866,0.32667,1.135136
"6579",-0.0440585,0.85363,0.325648,1.1352195
"6580",-0.0380481,0.839084,0.334212,1.1352479
"6581",0.00703572,0.862997,0.265231,1.13526372
"6582",-0.0170497,0.870939,0.281401,1.1352903
"6583",0.0406352,0.784787,0.309873,1.1352952
"6584",-0.0422377,0.840218,0.337436,1.1354163
"6585",-0.0424609,0.840539,0.337373,1.1354511
"6586",-0.0440918,0.851525,0.328024,1.1354572
"6587",-0.0376891,0.839204,0.333949,1.1354639
"6588",0.0254923,0.847942,0.262099,1.1355333
"6589",-0.0399128,0.850488,0.325046,1.1356212
"6590",-0.0424384,0.840921,0.337173,1.1356556
"6591",-0.0395095,0.850334,0.325002,1.1358265
"6592",-0.0422095,0.841118,0.336961,1.1358695
"6593",0.0141161,0.7588,0.362996,1.1359121
"6594",0.0421651,0.811621,0.282205,1.1359911
"6595",-0.0415773,0.840008,0.337582,1.1360127
"6596",-0.0190767,0.865751,0.289347,1.1360213
"6597",-0.0413322,0.840951,0.336471,1.1360898
"6598",-0.0378618,0.793198,0.380841,1.1361772
"6599",-0.00385725,0.762923,0.377187,1.13625275
"6600",-0.0409393,0.838553,0.338778,1.1363917
"6601",-0.0430068,0.851193,0.328239,1.1364252
"6602",-0.0318714,0.864583,0.304122,1.1368336
"6603",0.0300874,0.845923,0.26095,1.1369604
"6604",-0.00287295,0.762902,0.377218,1.13724705
"6605",0.019608,0.855534,0.262292,1.137434
"6606",0.0295277,0.756047,0.35208,1.1376547
"6607",0.0333828,0.761572,0.343016,1.1379708
"6608",-0.0181777,0.867754,0.28854,1.1381163
"6609",-0.00188865,0.762881,0.377249,1.13824135
"6610",-0.035457,0.787992,0.385755,1.13829
"6611",-0.039967,0.803303,0.375006,1.138342
"6612",-0.0402438,0.836664,0.341942,1.1383622
"6613",0.0351234,0.841695,0.261548,1.1383664
"6614",-0.0255748,0.866692,0.297688,1.1388052
"6615",0.0252093,0.754881,0.359175,1.1392653
"6616",0.03921,0.776551,0.323571,1.139332
"6617",-0.0204983,0.866226,0.293791,1.1395187
"6618",-0.0413611,0.814369,0.366919,1.1399269
"6619",0.00140399,0.762951,0.376006,1.14036099
"6620",0.0397829,0.837848,0.263275,1.1409059
"6621",-0.00156609,0.869933,0.273077,1.14144391
"6622",-0.0192779,0.867363,0.293501,1.1415861
"6623",-0.0171667,0.873049,0.285835,1.1417173
"6624",0.0270321,0.849943,0.264926,1.1419011
"6625",0.0426301,0.830456,0.269343,1.1424291
"6626",-0.0110383,0.873819,0.279729,1.1425097
"6627",-0.0352479,0.840907,0.336892,1.1425511
"6628",-0.0349559,0.840982,0.336565,1.1425911
"6629",-0.0388177,0.842587,0.338877,1.1426463
"6630",-0.0395388,0.842868,0.339543,1.1428722
"6631",-0.0396357,0.84276,0.339911,1.1430353
"6632",0.040919,0.837354,0.264804,1.143077
"6633",-0.0394837,0.84249,0.340308,1.1433143
"6634",-0.0259603,0.778258,0.391352,1.1436497
"6635",-0.0391145,0.842244,0.340525,1.1436545
"6636",-0.0194199,0.772754,0.390401,1.1437351
"6637",-0.0385541,0.803934,0.378512,1.1438919
"6638",0.0425624,0.814124,0.287222,1.1439084
"6639",-0.0385281,0.84202,0.340564,1.1440559
"6640",0.0153555,0.86233,0.266392,1.1440775
"6641",-0.0181286,0.869376,0.292922,1.1441694
"6642",-0.0360616,0.794787,0.385463,1.1441884
"6643",0.0332745,0.849208,0.261729,1.1442115
"6644",-0.0419279,0.856358,0.330188,1.1446181
"6645",-0.0416321,0.855766,0.33053,1.1446639
"6646",-0.0420697,0.857045,0.329721,1.1446963
"6647",-0.020418,0.867429,0.297717,1.144728
"6648",-0.0407159,0.855045,0.33043,1.1447591
"6649",-0.0370201,0.85452,0.327383,1.1448829
"6650",-0.037362,0.854776,0.327486,1.1449
"6651",-0.0419171,0.85755,0.32938,1.1450129
"6652",-0.0140611,0.769617,0.389655,1.1452109
"6653",0.0135797,0.762233,0.369553,1.1453657
"6654",-0.0377163,0.841111,0.341985,1.1453797
"6655",-0.0414721,0.857874,0.329166,1.1455679
"6656",-0.0341344,0.864764,0.315059,1.1456886
"6657",0.0026867,0.869843,0.27319,1.1457197
"6658",-0.0313748,0.784938,0.392162,1.1457252
"6659",-0.0290886,0.78351,0.391664,1.1460854
"6660",-0.0407985,0.859006,0.328048,1.1462555
"6661",0.0385309,0.845408,0.262321,1.1462599
"6662",0.021839,0.854725,0.269986,1.14655
"6663",-0.0395679,0.814147,0.371989,1.1465681
"6664",0.0386717,0.776303,0.331921,1.1468957
"6665",0.0431889,0.800094,0.303614,1.1468969
"6666",-0.0259028,0.867954,0.304847,1.1468982
"6667",0.0291765,0.853326,0.264426,1.1469285
"6668",-0.0398963,0.860949,0.326029,1.1470817
"6669",0.0224925,0.853626,0.271082,1.1472005
"6670",0.0299078,0.75914,0.358442,1.1474898
"6671",-0.0187612,0.86852,0.297777,1.1475358
"6672",-0.0393312,0.833589,0.353728,1.1479858
"6673",0.0449867,0.830266,0.272863,1.1481157
"6674",-0.0384002,0.862654,0.323895,1.1481488
"6675",0.00690245,0.763912,0.377354,1.14816845
"6676",-0.0097084,0.768846,0.389108,1.1482456
"6677",0.0324941,0.762539,0.353841,1.1488741
"6678",-0.0169975,0.874812,0.291252,1.1490665
"6679",-0.0112532,0.876007,0.284405,1.1491588
"6680",-0.0363113,0.864121,0.32165,1.1494597
"6681",0.0415475,0.787545,0.32054,1.1496325
"6682",-0.03635,0.840211,0.345894,1.149755
"6683",0.00694062,0.869751,0.273323,1.15001462
"6684",-0.0340363,0.791773,0.392396,1.1501327
"6685",0.0439579,0.815387,0.290813,1.1501579
"6686",0.0203879,0.860758,0.269256,1.1504019
"6687",-0.0353236,0.845151,0.341029,1.1508564
"6688",-0.0174076,0.870613,0.297669,1.1508744
"6689",0.0444495,0.836104,0.270514,1.1510675
"6690",0.0428817,0.842893,0.265604,1.1513787
"6691",-0.0358311,0.845508,0.341832,1.1515089
"6692",-0.0311595,0.843769,0.338901,1.1515105
"6693",0.0230589,0.76119,0.367316,1.1515649
"6694",-0.0382598,0.814311,0.375515,1.1515662
"6695",-0.0313587,0.843762,0.339287,1.1516903
"6696",-0.0358095,0.845482,0.342246,1.1519185
"6697",-0.0371532,0.805233,0.383933,1.1520128
"6698",0.0244673,0.855359,0.272289,1.1521153
"6699",-0.0381622,0.857274,0.333049,1.1521608
"6700",-0.00172185,0.874426,0.279482,1.15218615
"6701",-0.0355635,0.84532,0.342651,1.1524075
"6702",-0.00710442,0.768942,0.390676,1.15251358
"6703",-0.0041394,0.767472,0.389349,1.1526816
"6704",-0.0193362,0.868939,0.303247,1.1528498
"6705",0.0356165,0.855915,0.261328,1.1528595
"6706",-0.0388223,0.858218,0.333468,1.1528637
"6707",-0.0351611,0.845168,0.342899,1.1529059
"6708",-0.0342441,0.856942,0.330229,1.1529269
"6709",-0.0345178,0.857258,0.330401,1.1531412
"6710",-0.0389393,0.858974,0.333348,1.1533827
"6711",-0.0346036,0.845032,0.342995,1.1534234
"6712",0.0449595,0.831288,0.277286,1.1535335
"6713",-0.00315511,0.767451,0.38938,1.15367589
"6714",-0.0389111,0.859803,0.333082,1.1539739
"6715",0.0311276,0.859356,0.263606,1.1540896
"6716",-0.0340488,0.796104,0.392076,1.1541312
"6717",0.02166,0.857818,0.274695,1.154173
"6718",0.0262421,0.85776,0.270365,1.1543671
"6719",-0.0386186,0.860386,0.332801,1.1545684
"6720",-0.00217082,0.76743,0.38941,1.15466918
"6721",-0.0174051,0.869721,0.302542,1.1548579
"6722",-0.0391707,0.825204,0.368925,1.1549583
"6723",-0.0380626,0.860721,0.3325,1.1551584
"6724",-0.0338069,0.844875,0.344525,1.1555931
"6725",0.0413401,0.852964,0.261898,1.1562021
"6726",-0.0371832,0.861871,0.331663,1.1563508
"6727",0.0222027,0.857059,0.277154,1.1564157
"6728",0.00258607,0.874333,0.279616,1.15653507
"6729",-0.0338873,0.798724,0.391953,1.1567897
"6730",-0.0163973,0.871433,0.301993,1.1570287
"6731",-0.0111213,0.877924,0.290356,1.1571587
"6732",-0.0270687,0.869189,0.315251,1.1573713
"6733",0.0462447,0.836594,0.274881,1.1577197
"6734",-0.0159475,0.876216,0.297667,1.1579355
"6735",-0.0359792,0.863835,0.330288,1.1581438
"6736",-0.0353738,0.857748,0.336009,1.1583832
"6737",0.0232151,0.858296,0.276966,1.1584771
"6738",0.0155177,0.868882,0.274262,1.1586617
"6739",0.0382268,0.777335,0.34316,1.1587218
"6740",0.0131472,0.766388,0.379367,1.1589022
"6741",-0.00186308,0.87666,0.284201,1.15899792
"6742",-0.0355263,0.839672,0.354863,1.1590087
"6743",0.0437425,0.832874,0.282507,1.1591235
"6744",-0.0326847,0.8447,0.347485,1.1595003
"6745",0.0462895,0.841686,0.271575,1.1595505
"6746",-0.0312145,0.857458,0.333445,1.1596885
"6747",-0.0356958,0.858777,0.336753,1.1598342
"6748",0.0278874,0.863283,0.268676,1.1598464
"6749",-0.0314144,0.857786,0.333697,1.1600686
"6750",0.046226,0.837107,0.277096,1.160429
"6751",0.00076593,0.768773,0.390922,1.16046093
"6752",-0.0340868,0.865622,0.32895,1.1604852
"6753",0.021758,0.764885,0.373892,1.160535
"6754",-0.0308267,0.848602,0.342831,1.1606063
"6755",0.00689399,0.87424,0.27975,1.16088399
"6756",-0.0243894,0.783849,0.401447,1.1609066
"6757",-0.0355591,0.859592,0.33688,1.1609129
"6758",0.0461604,0.850149,0.264627,1.1609364
"6759",-0.019163,0.778479,0.401905,1.161221
"6760",-0.0361045,0.814769,0.382871,1.1615355
"6761",0.00345615,0.768564,0.389519,1.16153915
"6762",-0.031087,0.848949,0.34375,1.161612
"6763",0.0449091,0.816412,0.300375,1.1616961
"6764",0.0318151,0.764099,0.365793,1.1617071
"6765",0.02464,0.861532,0.27575,1.161922
"6766",-0.0352934,0.860465,0.336859,1.1620306
"6767",-0.0262727,0.847521,0.34086,1.1621083
"6768",-0.0309606,0.848987,0.34409,1.1621164
"6769",-0.0301523,0.790901,0.401421,1.1621697
"6770",0.0381805,0.863409,0.260767,1.1623565
"6771",-0.0326395,0.856043,0.338971,1.1623745
"6772",-0.027412,0.788639,0.401218,1.162445
"6773",-0.0263514,0.847605,0.341293,1.1625466
"6774",-0.0147185,0.775114,0.40218,1.1625755
"6775",-0.0306987,0.848959,0.344339,1.1625993
"6776",0.0337817,0.866208,0.262624,1.1626137
"6777",0.0417928,0.789857,0.331205,1.1628548
"6778",-0.0348318,0.86105,0.336774,1.1629922
"6779",-0.0303772,0.848936,0.344506,1.1630648
"6780",-0.0315048,0.867229,0.327646,1.1633702
"6781",0.00248781,0.876566,0.284336,1.16338981
"6782",-0.0299959,0.848911,0.344586,1.1635011
"6783",-0.0341743,0.861361,0.336635,1.1638217
"6784",-0.0327775,0.856886,0.339909,1.1640175
"6785",-0.0282423,0.855604,0.336665,1.1640267
"6786",0.0438369,0.802584,0.317612,1.1640329
"6787",0.0211936,0.866236,0.276775,1.1642046
"6788",-0.0299307,0.852258,0.342108,1.1644353
"6789",-0.036442,0.82489,0.376,1.164448
"6790",-0.0283685,0.855889,0.336993,1.1645135
"6791",0.0219446,0.86186,0.28077,1.1645746
"6792",-0.0323909,0.795678,0.40133,1.1646171
"6793",0.0438098,0.833929,0.286973,1.1647118
"6794",-0.0349946,0.806975,0.392752,1.1647324
"6795",-0.0177678,0.871007,0.3118,1.1650392
"6796",-0.0325355,0.857537,0.340173,1.1651745
"6797",-0.0111606,0.774235,0.402108,1.1651824
"6798",0.0225806,0.860442,0.282344,1.1653666
"6799",-0.0332124,0.862194,0.336468,1.1654496
"6800",-0.0141318,0.876823,0.302976,1.1656672
"6801",-0.0293472,0.849224,0.345827,1.1657038
"6802",-0.0300694,0.852729,0.343099,1.1657586
"6803",0.0449107,0.838822,0.282125,1.1658577
"6804",-0.0321452,0.845201,0.353051,1.1661068
"6805",-0.0252988,0.851492,0.340074,1.1662672
"6806",-0.0321802,0.858208,0.340286,1.1663138
"6807",0.0261176,0.866768,0.273497,1.1663826
"6808",0.0437665,0.861239,0.261439,1.1664445
"6809",-0.0298695,0.852992,0.343387,1.1665095
"6810",-0.0104496,0.879568,0.297587,1.1667054
"6811",-0.00790178,0.773157,0.401513,1.16676822
"6812",-0.0253538,0.851674,0.340487,1.1668072
"6813",0.023403,0.861447,0.282084,1.166934
"6814",-0.00192477,0.878747,0.290188,1.16701023
"6815",0.050104,0.847467,0.269509,1.16708
"6816",-0.0295715,0.853234,0.343532,1.1671945
"6817",0.0306145,0.869625,0.266988,1.1672275
"6818",0.00779524,0.769148,0.390338,1.16728124
"6819",-0.0316995,0.85867,0.340336,1.1673065
"6820",0.0475082,0.842916,0.276902,1.1673262
"6821",-0.00490088,0.771887,0.400392,1.16737812
"6822",-0.036209,0.833593,0.370011,1.167395
"6823",-0.0144798,0.871738,0.310193,1.1674512
"6824",0.00683869,0.876472,0.284471,1.16778169
"6825",-0.0292224,0.853395,0.343617,1.1677896
"6826",-0.0319451,0.863553,0.336273,1.1678809
"6827",-0.0310952,0.858898,0.340307,1.1681098
"6828",-0.0321545,0.799224,0.401179,1.1682485
"6829",-0.0288251,0.853477,0.343641,1.1682929
"6830",-0.00340595,0.771855,0.400439,1.16888805
"6831",-0.0257506,0.86899,0.325743,1.1689824
"6832",-0.0345305,0.824776,0.378916,1.1691615
"6833",0.0237616,0.860713,0.284945,1.1694196
"6834",0.0245316,0.864629,0.280599,1.1697596
"6835",0.0161423,0.873232,0.280573,1.1699473
"6836",0.0449641,0.834353,0.29069,1.1700071
"6837",-0.0301582,0.859506,0.340688,1.1700358
"6838",0.0284202,0.857784,0.283866,1.1700702
"6839",0.0437348,0.840158,0.286377,1.1702698
"6840",-0.0124421,0.873753,0.309042,1.1703529
"6841",-0.0280213,0.853954,0.344449,1.1703817
"6842",-0.00191103,0.771822,0.400485,1.17039597
"6843",-0.029189,0.85056,0.349174,1.170545
"6844",0.0486291,0.858735,0.263811,1.1711751
"6845",0.0249609,0.861856,0.284375,1.1711919
"6846",0.0301071,0.766703,0.374401,1.1712111
"6847",-0.0297783,0.864817,0.336178,1.1712167
"6848",0.00234717,0.878655,0.290321,1.17132317
"6849",0.0375317,0.777776,0.356237,1.1715447
"6850",0.0237022,0.861354,0.287114,1.1721702
"6851",0.0299331,0.860512,0.281807,1.1722521
"6852",-0.0317679,0.802604,0.401462,1.1722981
"6853",0.0230276,0.862779,0.286659,1.1724656
"6854",0.0338049,0.857433,0.281274,1.1725119
"6855",0.0371443,0.873883,0.261495,1.1725223
"6856",-0.011437,0.872162,0.311921,1.172646
"6857",0.040967,0.871689,0.260043,1.172699
"6858",0.0203107,0.770311,0.382117,1.1727387
"6859",0.0288859,0.872715,0.271203,1.1728039
"6860",0.0224848,0.864875,0.285811,1.1731708
"6861",-0.0288886,0.860543,0.341517,1.1731714
"6862",0.0263739,0.864289,0.282619,1.1732819
"6863",0.0324287,0.856076,0.284783,1.1732877
"6864",-0.00950477,0.878623,0.304529,1.17364723
"6865",0.0258226,0.869814,0.278082,1.1737186
"6866",0.0289011,0.858577,0.286301,1.1737791
"6867",-0.0330986,0.840032,0.366947,1.1738804
"6868",0.0515252,0.84797,0.274441,1.1739362
"6869",0.0378955,0.855055,0.281014,1.1739645
"6870",-0.0271877,0.855074,0.346131,1.1740173
"6871",0.0361979,0.854164,0.283918,1.1742799
"6872",0.0408546,0.849457,0.28398,1.1742916
"6873",0.0219085,0.870097,0.28261,1.1746155
"6874",-0.0342823,0.832063,0.376864,1.1746447
"6875",0.0465097,0.846595,0.281578,1.1746827
"6876",0.0413235,0.790917,0.342806,1.1750465
"6877",-0.0335824,0.815648,0.393336,1.1754016
"6878",-0.0267109,0.865999,0.336188,1.1754761
"6879",0.041461,0.852504,0.281638,1.175603
"6880",0.00661912,0.878563,0.290453,1.17563512
"6881",0.0435348,0.846582,0.285646,1.1757628
"6882",0.00106578,0.772965,0.401794,1.17582478
"6883",0.0311259,0.866561,0.27825,1.1759369
"6884",0.0446871,0.841349,0.289947,1.1759831
"6885",-0.00183391,0.880685,0.297443,1.17629409
"6886",-0.0280931,0.851179,0.353242,1.1763279
"6887",0.0344235,0.876782,0.265298,1.1765035
"6888",0.0527461,0.855909,0.267888,1.1765431
"6889",0.035284,0.863311,0.278016,1.176611
"6890",-0.0322311,0.824674,0.384234,1.1766769
"6891",0.0132267,0.772053,0.39142,1.1766997
"6892",0.0161612,0.875414,0.285256,1.1768312
"6893",0.0274973,0.869743,0.279662,1.1769023
"6894",-0.0301825,0.845631,0.361528,1.1769765
"6895",0.0458629,0.87021,0.260941,1.1770139
"6896",0.0436835,0.803843,0.329811,1.1773375
"6897",0.0445057,0.849781,0.283164,1.1774507
"6898",-0.0166779,0.870933,0.323256,1.1775111
"6899",0.0405267,0.851015,0.286215,1.1777567
"6900",-0.0226736,0.787744,0.412813,1.1778834
"6901",-0.0326116,0.831752,0.379307,1.1784474
"6902",-0.0080438,0.875411,0.311127,1.1784942
"6903",0.0454203,0.817207,0.315891,1.1785183
"6904",0.023213,0.864836,0.29066,1.178709
"6905",0.0241783,0.863537,0.291157,1.1788723
"6906",-0.0184351,0.783033,0.414288,1.1788859
"6907",0.0277709,0.771546,0.379572,1.1788889
"6908",0.0399657,0.859996,0.278954,1.1789157
"6909",-0.028879,0.794843,0.412985,1.178949
"6910",-0.0267989,0.861809,0.343969,1.1789791
"6911",-0.02577,0.79215,0.412665,1.179045
"6912",0.0224532,0.866876,0.289801,1.1791302
"6913",-0.0328388,0.809023,0.403003,1.1791872
"6914",0.0286105,0.875479,0.275294,1.1793835
"6915",0.0457938,0.833741,0.300156,1.1796908
"6916",0.0444706,0.845821,0.289431,1.1797226
"6917",-0.00761546,0.873472,0.314032,1.17988854
"6918",-0.0250268,0.856275,0.349018,1.1802662
"6919",0.00216423,0.880599,0.297568,1.18033123
"6920",-0.0260927,0.864109,0.342584,1.1806003
"6921",-0.0145822,0.780233,0.415009,1.1806598
"6922",0.00432433,0.773903,0.402592,1.18081933
"6923",0.0374871,0.855319,0.288261,1.1810671
"6924",0.0218414,0.872205,0.287046,1.1810924
"6925",0.0329558,0.879365,0.268865,1.1811858
"6926",-0.0313249,0.838991,0.37359,1.1812561
"6927",0.0441975,0.857128,0.28005,1.1813755
"6928",-0.0306062,0.798532,0.413458,1.1813838
"6929",0.0504154,0.85166,0.279406,1.1814814
"6930",0.0334692,0.873102,0.275051,1.1816222
"6931",-0.0217744,0.867375,0.336149,1.1817496
"6932",0.0502794,0.868652,0.263162,1.1820934
"6933",0.0291724,0.861895,0.291157,1.1822244
"6934",0.0301447,0.875607,0.276574,1.1823257
"6935",0.0325619,0.859856,0.289993,1.1824109
"6936",-0.00191405,0.879577,0.30483,1.18249295
"6937",-0.0114355,0.779068,0.415004,1.1826365
"6938",0.0374212,0.870288,0.274957,1.1826662
"6939",0.04046,0.881287,0.261021,1.182768
"6940",0.0542269,0.856218,0.272351,1.1827959
"6941",0.0434543,0.879669,0.259887,1.1830103
"6942",0.0441426,0.847379,0.291668,1.1831896
"6943",-0.0262761,0.850528,0.359567,1.1838189
"6944",0.0479663,0.854715,0.281274,1.1839553
"6945",0.0358481,0.776572,0.371604,1.1840241
"6946",-0.030236,0.838301,0.376135,1.1842
"6947",0.0157435,0.877344,0.29119,1.1842775
"6948",0.00616237,0.880513,0.297692,1.18436737
"6949",-0.0083212,0.77805,0.414653,1.1843818
"6950",0.0232257,0.866444,0.294821,1.1844907
"6951",-0.02802,0.845398,0.367171,1.184549
"6952",0.0243756,0.865256,0.295185,1.1848166
"6953",0.0222025,0.868504,0.294174,1.1848805
"6954",-0.0230683,0.865007,0.343203,1.1851417
"6955",0.00790528,0.774629,0.402886,1.18542028
"6956",0.0420004,0.867159,0.276316,1.1854754
"6957",-0.00197918,0.875434,0.31223,1.18568482
"6958",-0.030139,0.802104,0.413757,1.185722
"6959",-0.00524776,0.777195,0.413931,1.18587824
"6960",-0.00847824,0.87214,0.322328,1.18598976
"6961",0.0384081,0.883563,0.264084,1.1860551
"6962",0.00191121,0.879495,0.304949,1.18635521
"6963",0.0327652,0.881632,0.272237,1.1866342
"6964",-0.00185499,0.873696,0.314821,1.18666201
"6965",0.0473637,0.878713,0.260681,1.1867577
"6966",0.0427152,0.803633,0.340483,1.1868312
"6967",-0.0306209,0.832732,0.384753,1.1868641
"6968",-0.0303794,0.823168,0.394295,1.1870836
"6969",-0.00371489,0.777162,0.413979,1.18742611
"6970",0.0333794,0.8609,0.293202,1.1874814
"6971",0.021413,0.873982,0.292444,1.187839
"6972",0.0541892,0.867031,0.266696,1.1879162
"6973",0.0404385,0.790949,0.356538,1.1879255
"6974",-0.0243459,0.792726,0.419797,1.1881771
"6975",0.0463281,0.864545,0.277643,1.1885161
"6976",-0.0252367,0.79447,0.419311,1.1885443
"6977",0.0292321,0.864207,0.295516,1.1889551
"6978",0.026762,0.776801,0.385399,1.188962
"6979",-0.00218196,0.77713,0.414026,1.18897404
"6980",0.0224953,0.867628,0.299058,1.1891813
"6981",0.0369197,0.880137,0.27221,1.1892667
"6982",0.0340933,0.881888,0.273347,1.1893283
"6983",-0.0271209,0.796757,0.419706,1.1893421
"6984",0.00158816,0.875338,0.312461,1.18938716
"6985",-0.0221644,0.790118,0.42166,1.1896136
"6986",0.0422201,0.852816,0.294588,1.1896241
"6987",0.0241041,0.866467,0.299099,1.1896701
"6988",0.0373125,0.885551,0.26689,1.1897535
"6989",0.0212427,0.869778,0.298869,1.1898897
"6990",0.0530632,0.859658,0.277199,1.1899202
"6991",0.0199248,0.777273,0.392784,1.1899818
"6992",-0.014969,0.868942,0.336061,1.190034
"6993",-0.0296099,0.805347,0.414349,1.1900861
"6994",0.00573648,0.879412,0.305068,1.19021648
"6995",0.00146522,0.87357,0.315189,1.19022422
"6996",-0.0313611,0.816604,0.405133,1.1903759
"6997",0.0449585,0.816771,0.32869,1.1904195
"6998",0.0402193,0.878356,0.272117,1.1906923
"6999",-0.0218712,0.860546,0.35211,1.1907848
"7000",0.051023,0.877818,0.262495,1.191336
"7001",0.0388298,0.857004,0.295503,1.1913368
"7002",-0.0268346,0.797108,0.421106,1.1913794
"7003",-0.0252726,0.795141,0.421547,1.1914154
"7004",0.0453808,0.845362,0.300828,1.1915708
"7005",-0.0291022,0.802866,0.417992,1.1917558
"7006",0.0336478,0.77882,0.379294,1.1917618
"7007",0.0504324,0.862429,0.278975,1.1918364
"7008",-0.029411,0.826409,0.394917,1.191915
"7009",-0.0188679,0.865716,0.345229,1.1920771
"7010",0.0146964,0.879025,0.298367,1.1920884
"7011",-0.0287514,0.800303,0.420541,1.1920926
"7012",-0.024875,0.793866,0.423451,1.192442
"7013",0.00516371,0.875279,0.312452,1.19289471
"7014",-0.0255332,0.795866,0.422614,1.1929468
"7015",0.0462956,0.831407,0.315376,1.1930786
"7016",0.0124983,0.777799,0.402894,1.1931913
"7017",-0.00216836,0.87246,0.322926,1.19321764
"7018",-0.0183658,0.786894,0.424705,1.1932332
"7019",-0.0267724,0.797638,0.422375,1.1932406
"7020",0.0456372,0.887348,0.260306,1.1932912
"7021",0.0437303,0.888423,0.261204,1.1933573
"7022",0.00480425,0.873552,0.315028,1.19338425
"7023",0.0208995,0.868893,0.303731,1.1935235
"7024",0.0439965,0.876545,0.273088,1.1936295
"7025",0.0008742,0.777852,0.414941,1.1936672
"7026",0.0200026,0.870646,0.303123,1.1937716
"7027",0.0555906,0.86767,0.270635,1.1938956
"7028",0.0371546,0.887263,0.269478,1.1938956
"7029",-0.0278375,0.83911,0.382635,1.1939075
"7030",-0.028331,0.800328,0.421941,1.193938
"7031",0.0292161,0.865508,0.299389,1.1941131
"7032",-0.0261299,0.796517,0.423753,1.1941401
"7033",-0.0251752,0.850962,0.368376,1.1941628
"7034",-0.0263301,0.845292,0.37523,1.1941919
"7035",0.0200288,0.875438,0.298783,1.1942498
"7036",0.0340128,0.862357,0.298184,1.1945538
"7037",-0.0253642,0.794823,0.425211,1.1946698
"7038",-0.026994,0.798295,0.423588,1.194889
"7039",0.0227477,0.868029,0.304553,1.1953297
"7040",-0.0230689,0.855874,0.362616,1.1954211
"7041",-0.0281981,0.800554,0.423266,1.1956219
"7042",0.0482885,0.886742,0.260638,1.1956685
"7043",0.0425924,0.889956,0.263328,1.1958764
"7044",0.0383022,0.887509,0.270367,1.1961782
"7045",-0.0267086,0.797431,0.425493,1.1962154
"7046",-0.0147977,0.784768,0.426495,1.1964653
"7047",-0.0306989,0.810742,0.416434,1.1964771
"7048",-0.0274746,0.798958,0.425056,1.1965394
"7049",0.0407363,0.886293,0.269552,1.1965813
"7050",0.0424039,0.884396,0.269797,1.1965969
"7051",-0.0227334,0.792219,0.427139,1.1966246
"7052",0.0132829,0.87813,0.305237,1.1966499
"7053",0.00119441,0.872381,0.323084,1.19665941
"7054",0.0544523,0.876976,0.265332,1.1967603
"7055",-0.0194274,0.863331,0.352921,1.1968246
